Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
0,,,285,12,,4230,1.0290096124013266,0
1,,,142,9,,3234,0.7547030607859294,0
2,"class ProblemA {

    public static String PROBLEM_LETTER = ""A"";

    public static String IN_DIR = ""inputs/"" + PROBLEM_LETTER + ""/"";
    public static String OUT_DIR = ""outputs/"" + PROBLEM_LETTER + ""/"";

    //public static String IN_FILE = IN_DIR + ""sample.in"";
    //public static String IN_FILE = IN_DIR + ""A-small-attempt0.in"";
    public static String IN_FILE = IN_DIR + ""A-large.in"";

    //public static String OUT_FILE = OUT_DIR + ""sample.out"";
    //public static String OUT_FILE = OUT_DIR + ""small.out"";
    public static String OUT_FILE = OUT_DIR + ""large.out"";

    public static int[] idxToCnt = new int[26];
    public static char[] idxToCh = new char[26];

    public static void main(String[] args) {
        try {
            Scanner sc = new Scanner(new File(IN_FILE));
            PrintWriter wr = new PrintWriter(OUT_FILE);

            int T = sc.nextInt();
            for (int ti = 0; ti < T; ti++) {
                int N = sc.nextInt();
                for(int i = 0; i < 26; i++) {
                    idxToCnt[i] = 0;
                    idxToCh[i] = (char) ('A' + i);
                }
                for(int i = 0; i < N; i++) {
                    idxToCnt[i] = sc.nextInt();
                }
                wr.print(""Case #"" + (ti+1) + "": "");
                
                int rem = 0;
                for (int i = 0; i < N; i++) {
                    rem += idxToCnt[i];
                }
                
                for (int tsi = 0; tsi < N-1; tsi++) {
                    int end = N-1;
                    int res1 = tsi;
                    
                    if (true) {
                        for (int i = tsi + 1; i <= end; i++) {
                            if (idxToCnt[i] > idxToCnt[res1]) {
                                res1 = i;
                            }
                        }
                    } else {
                        for (int i = tsi + 1; i <= end; i++) {
                            if (idxToCnt[i] >= idxToCnt[res1]) {
                                res1 = i;
                            }
                        }
                    }
                    int nextMax = res1;
                    if (nextMax == tsi) {
                        continue;
                    } else {
                        int tmpCnt = idxToCnt[tsi];
                        char tmpChar = idxToCh[tsi];
                        
                        idxToCnt[tsi] = idxToCnt[nextMax];
                        idxToCh[tsi] = idxToCh[nextMax];
                        
                        idxToCnt[nextMax] = tmpCnt;
                        idxToCh[nextMax] = tmpChar;
                    }
                }
                
                String res = """";
                while(true) {
                    if (res.length() != 0) {
                        res += "" "";
                    }
                    String door = """";
                
                    door += idxToCh[0];
                    idxToCnt[0]--;
                    rem--;
                
                    if(rem == 0) {
                        res += door;
                        break;
                    }
                    int end = N-1;
                    int res1 = 0;
                    
                    if (false) {
                        for (int i = 0 + 1; i <= end; i++) {
                            if (idxToCnt[i] > idxToCnt[res1]) {
                                res1 = i;
                            }
                        }
                    } else {
                        for (int i = 0 + 1; i <= end; i++) {
                            if (idxToCnt[i] >= idxToCnt[res1]) {
                                res1 = i;
                            }
                        }
                    }
                
                    int nextMax = res1;
                    if (nextMax != 0) {
                        int tmpCnt = idxToCnt[0];
                        char tmpChar = idxToCh[0];
                        
                        idxToCnt[0] = idxToCnt[nextMax];
                        idxToCh[0] = idxToCh[nextMax];
                        
                        idxToCnt[nextMax] = tmpCnt;
                        idxToCh[nextMax] = tmpChar;
                    }
                
                    if (idxToCnt[0] > rem - idxToCnt[0]) {
                        door += idxToCh[0];
                        idxToCnt[0]--;
                        rem--;
                
                        res += door;
                
                        if(rem == 0) {
                            break;
                        }
                        int end1 = N-1;
                        int res2 = 0;
                        
                        if (false) {
                            for (int i = 0 + 1; i <= end1; i++) {
                                if (idxToCnt[i] > idxToCnt[res2]) {
                                    res2 = i;
                                }
                            }
                        } else {
                            for (int i = 0 + 1; i <= end1; i++) {
                                if (idxToCnt[i] >= idxToCnt[res2]) {
                                    res2 = i;
                                }
                            }
                        }
                
                        int nextMax2 = res2;
                        if (nextMax2 != 0) {
                            int tmpCnt = idxToCnt[0];
                            char tmpChar = idxToCh[0];
                            
                            idxToCnt[0] = idxToCnt[nextMax2];
                            idxToCh[0] = idxToCh[nextMax2];
                            
                            idxToCnt[nextMax2] = tmpCnt;
                            idxToCh[nextMax2] = tmpChar;
                        }
                    } else {
                        res += door;
                    }
                }
                
                wr.println(res);
            }

            wr.close();
        } catch (Exception ex) {
            ex.printStackTrace();
        }
    }
}","class ProblemA {

    public static String PROBLEM_LETTER = ""A"";

    public static String IN_DIR = ""inputs/"" + PROBLEM_LETTER + ""/"";
    public static String OUT_DIR = ""outputs/"" + PROBLEM_LETTER + ""/"";

    //public static String IN_FILE = IN_DIR + ""sample.in"";
    //public static String IN_FILE = IN_DIR + ""A-small-attempt0.in"";
    public static String IN_FILE = IN_DIR + ""A-large.in"";

    //public static String OUT_FILE = OUT_DIR + ""sample.out"";
    //public static String OUT_FILE = OUT_DIR + ""small.out"";
    public static String OUT_FILE = OUT_DIR + ""large.out"";

    public static int[] idxOn
 = new int[26];
    public static char[] idxFromCH = new char[26];

    public static void main(String[] args) {
        try {
            Scanner sc = new Scanner(new File(IN_FILE));
            PrintWriter rx = new PrintWriter(OUT_FILE);

            int T = sc.nextInt();
            for (int ti = 0; ti < T; ti++) {
                int K = sc.nextInt();
                for(int i = 0; i < 26; i++) {
                    idxOn
[i] = 0;
                    idxFromCH[i] = (char) ('A' + i);
                }
                for(int i = 0; i < K; i++) {
                    idxOn
[i] = sc.nextInt();
                }
                rx.print(""Case #"" + (ti+1) + "": "");
                
                int diff = 0;
                for (int i = 0; i < K; i++) {
                    diff += idxOn
[i];
                }
                
                for (int tsi = 0; tsi < K-1; tsi++) {
                    int end = K-1;
                    int res1 = tsi;
                    
                    if (true) {
                        for (int i = tsi + 1; i <= end; i++) {
                            if (idxOn
[i] > idxOn
[res1]) {
                                res1 = i;
                            }
                        }
                    } else {
                        for (int i = tsi + 1; i <= end; i++) {
                            if (idxOn
[i] >= idxOn
[res1]) {
                                res1 = i;
                            }
                        }
                    }
                    int nextMax = res1;
                    if (nextMax == tsi) {
                        continue;
                    } else {
                        int tmpCnt = idxOn
[tsi];
                        char tmpChar = idxFromCH[tsi];
                        
                        idxOn
[tsi] = idxOn
[nextMax];
                        idxFromCH[tsi] = idxFromCH[nextMax];
                        
                        idxOn
[nextMax] = tmpCnt;
                        idxFromCH[nextMax] = tmpChar;
                    }
                }
                
                String res = """";
                while(true) {
                    if (res.length() != 0) {
                        res += "" "";
                    }
                    String door = """";
                
                    door += idxFromCH[0];
                    idxOn
[0]--;
                    diff--;
                
                    if(diff == 0) {
                        res += door;
                        break;
                    }
                    int end = K-1;
                    int res1 = 0;
                    
                    if (false) {
                        for (int i = 0 + 1; i <= end; i++) {
                            if (idxOn
[i] > idxOn
[res1]) {
                                res1 = i;
                            }
                        }
                    } else {
                        for (int i = 0 + 1; i <= end; i++) {
                            if (idxOn
[i] >= idxOn
[res1]) {
                                res1 = i;
                            }
                        }
                    }
                
                    int nextMax = res1;
                    if (nextMax != 0) {
                        int tmpCnt = idxOn
[0];
                        char tmpChar = idxFromCH[0];
                        
                        idxOn
[0] = idxOn
[nextMax];
                        idxFromCH[0] = idxFromCH[nextMax];
                        
                        idxOn
[nextMax] = tmpCnt;
                        idxFromCH[nextMax] = tmpChar;
                    }
                
                    if (idxOn
[0] > diff - idxOn
[0]) {
                        door += idxFromCH[0];
                        idxOn
[0]--;
                        diff--;
                
                        res += door;
                
                        if(diff == 0) {
                            break;
                        }
                        int end1 = K-1;
                        int res2 = 0;
                        
                        if (false) {
                            for (int i = 0 + 1; i <= end1; i++) {
                                if (idxOn
[i] > idxOn
[res2]) {
                                    res2 = i;
                                }
                            }
                        } else {
                            for (int i = 0 + 1; i <= end1; i++) {
                                if (idxOn
[i] >= idxOn
[res2]) {
                                    res2 = i;
                                }
                            }
                        }
                
                        int nextMax2 = res2;
                        if (nextMax2 != 0) {
                            int tmpCnt = idxOn
[0];
                            char tmpChar = idxFromCH[0];
                            
                            idxOn
[0] = idxOn
[nextMax2];
                            idxFromCH[0] = idxFromCH[nextMax2];
                            
                            idxOn
[nextMax2] = tmpCnt;
                            idxFromCH[nextMax2] = tmpChar;
                        }
                    } else {
                        res += door;
                    }
                }
                
                rx.println(res);
            }

            rx.close();
        } catch (Exception ex) {
            ex.printStackTrace();
        }
    }
}",887,19,"idxToCnt:idxOn
,rem:diff,idxToCh:idxFromCH,N:K,wr:rx,",331,0.08507415056228637,Greedy
3,,,250,11,,3902,0.933638886610667,0
5,,,263,11,,3673,0.8973982095718384,0
6,,,240,10,,3644,0.8913364966710409,0
7,,,262,12,,3969,0.9778776129086812,0
8,,,393,18,,6365,1.6351909597714742,0
9,,,334,13,,4612,1.176185937722524,0
10,,,241,14,,4986,1.2138402859369914,0
